timestamp,imu_w,imu_x,imu_y,imu_z,pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6
100.009003,0.544466,-0.603898,-0.498536,-0.300543,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,0.048843,0.033737,-0.040787
100.028999,0.544510,-0.603908,-0.498529,-0.300454,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231250,0.000000,0.000000,0.000000,0.104233,0.030716,-0.041794
100.049004,0.544510,-0.603908,-0.498529,-0.300454,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.048843,0.005539,0.039780
100.069000,0.544510,-0.603908,-0.498529,-0.300454,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.052872,-0.021652,-0.029709
100.088997,0.544510,-0.603908,-0.498529,-0.300454,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.058914,0.032730,0.144520
100.109001,0.544461,-0.603918,-0.498583,-0.300433,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.030716,0.055893,0.061935
100.128998,0.544461,-0.603918,-0.498583,-0.300433,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.100204,0.057907,0.066971
100.149002,0.544461,-0.603918,-0.498583,-0.300433,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.017624,0.019638,-0.076035
100.169998,0.544416,-0.603909,-0.498590,-0.300521,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.048843,0.024673,-0.094162
100.190002,0.544416,-0.603909,-0.498590,-0.300521,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,0.007553,0.020645,0.010574
100.209999,0.544416,-0.603909,-0.498590,-0.300521,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231634,0.000000,0.000000,0.000000,-0.001511,0.010574,0.038773
100.230003,0.544416,-0.603909,-0.498590,-0.300521,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.051865,0.007553,0.008560
100.250000,0.544416,-0.603909,-0.498590,-0.300521,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.027695,0.007553,0.096176
100.269997,0.544416,-0.603909,-0.498590,-0.300521,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,0.061935,0.003525,-0.069992
100.290001,0.544416,-0.603909,-0.498590,-0.300521,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231250,0.000000,0.000000,0.000000,0.024673,-0.011581,-0.104233
100.309998,0.544461,-0.603918,-0.498583,-0.300433,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231634,0.000000,0.000000,0.000000,0.125385,-0.044815,0.005539
100.330002,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231634,0.000000,0.000000,0.000000,0.006546,-0.044815,0.022659
100.349998,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231634,0.000000,0.000000,0.000000,0.063950,0.022659,-0.033737
100.370003,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.052872,0.004532,0.045822
100.389999,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,0.032730,0.059921,0.014603
100.410004,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231634,0.000000,0.000000,0.000000,0.047836,-0.024673,0.055893
100.431000,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.116318,-0.034744,0.058914
100.450996,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,0.035751,-0.011581,-0.005539
100.471001,0.544369,-0.603949,-0.498610,-0.300494,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.026688,0.021652,0.042801
100.490997,0.544369,-0.603949,-0.498610,-0.300494,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231250,0.000000,0.000000,0.000000,0.058914,-0.010574,-0.016617
100.511002,0.544325,-0.603939,-0.498617,-0.300582,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.001511,-0.029709,0.073013
100.530998,0.544372,-0.603899,-0.498597,-0.300610,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,0.018631,-0.019638,-0.063950
100.551003,0.544392,-0.603831,-0.498661,-0.300604,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231250,0.000000,0.000000,0.000000,-0.021652,0.047836,-0.107254
100.570999,0.544325,-0.603939,-0.498617,-0.300582,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231634,0.000000,0.000000,0.000000,0.074020,-0.021652,0.033737
100.591003,0.544369,-0.603949,-0.498610,-0.300494,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.093155,-0.023666,0.003525
100.611000,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.056900,-0.003525,-0.077042
100.630997,0.544369,-0.603949,-0.498610,-0.300494,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231634,0.000000,0.000000,0.000000,0.077042,-0.043808,0.040787
100.651001,0.544369,-0.603949,-0.498610,-0.300494,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.062943,0.003525,-0.110275
100.670998,0.544369,-0.603949,-0.498610,-0.300494,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.090134,0.000504,0.091141
100.691002,0.544369,-0.603949,-0.498610,-0.300494,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,0.001511,0.028702,-0.011581
100.710999,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,0.077042,-0.077042,0.064957
100.731003,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231250,0.000000,0.000000,0.000000,0.006546,-0.007553,-0.107254
100.750999,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231250,0.000000,0.000000,0.000000,0.020645,0.050858,-0.006546
100.771004,0.544369,-0.603949,-0.498610,-0.300494,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231634,0.000000,0.000000,0.000000,0.111282,0.018631,0.066971
100.791000,0.544369,-0.603949,-0.498610,-0.300494,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,0.008560,0.022659,-0.133442
100.810997,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,0.053879,0.025681,0.015610
100.831001,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.090134,-0.002518,0.008560
100.850998,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,0.028702,0.022659,-0.112289
100.871002,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.074020,0.031723,-0.001511
100.890999,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,0.084091,0.007553,0.063950
100.911003,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231634,0.000000,0.000000,0.000000,0.043808,0.077042,0.062943
100.931000,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231634,0.000000,0.000000,0.000000,0.107254,0.010574,0.041794
100.952003,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.095169,-0.063950,-0.047836
100.972000,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.022659,0.019638,0.027695
100.991997,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.048843,0.009567,-0.022659
101.012001,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104434,0.184284,0.231634,0.000000,0.000000,0.000000,0.122360,0.041794,0.126392
101.031998,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231250,0.000000,0.000000,0.000000,0.113297,0.046829,0.017624
101.052002,0.544413,-0.603958,-0.498604,-0.300405,-0.312000,-0.837000,2.020000,-0.104818,0.184284,0.231634,0.000000,0.000000,0.000000,-0.079056,-0.014603,0.000504
